PLANT CODE,CATEGORY MAIN,SKU CODE,WAREHOUSE_CUSTOMER,ROUTE,SUPPLIED_CASES,MAX_PRODUCTION_CAPACITY,PRODUCTION COST (INR/CASE),TOTAL_PRODUCTION_COST,TOTAL_FREIGHT_COST,TOTAL_COST
WZeeUCjfPoEdlSBU,OhbVrpoiVgRVIfLB,ikUeOHfwWLwIIekm,XfzGVrSxDFuLaXUf,DIRECT,214.13157,178640.0,67.5,14453.880975,28148.148148148153,42602.02912314815
WZeeUCjfPoEdlSBU,OhbVrpoiVgRVIfLB,BZUJHAycGQJlojpx,XfzGVrSxDFuLaXUf,DIRECT,168.46212,178640.0,67.5,11371.1931,28148.148148148153,39519.34124814815
WZeeUCjfPoEdlSBU,OhbVrpoiVgRVIfLB,gepQLvTkluUqKRYs,XfzGVrSxDFuLaXUf,DIRECT,194.78326,178640.0,67.5,13147.870050000001,28148.148148148153,41296.01819814816
WZeeUCjfPoEdlSBU,OhbVrpoiVgRVIfLB,xCbnfEzIQgdfWPnk,XfzGVrSxDFuLaXUf,DIRECT,53.792881,178640.0,67.5,3631.0194675000002,28148.148148148153,31779.167615648155
WZeeUCjfPoEdlSBU,OhbVrpoiVgRVIfLB,rEdEmdGgsfrloCwC,XfzGVrSxDFuLaXUf,DIRECT,252.69318,178640.0,67.5,17056.789650000002,28148.148148148153,45204.93779814815
WZeeUCjfPoEdlSBU,GgOtOGMmjxWkIXHa,fEfLLrQVSKCqvabM,XfzGVrSxDFuLaXUf,DIRECT,27.053816,153000.0,60.0,1623.2289600000001,28148.148148148153,29771.377108148154
EPVKkMaSqTBVKVNI,cbfnoGMbJmTPSIAo,qJfobctRpyjxPzKh,XfzGVrSxDFuLaXUf,DIRECT,45.912044,122400.0,75.0,3443.4033,29124.30741789355,32567.710717893548
EPVKkMaSqTBVKVNI,cbfnoGMbJmTPSIAo,QvpVPUMRpavJYfIF,XfzGVrSxDFuLaXUf,DIRECT,45.912044,122400.0,75.0,3443.4033,29124.30741789355,32567.710717893548
EPVKkMaSqTBVKVNI,cbfnoGMbJmTPSIAo,SyksarByfbecBRSe,XfzGVrSxDFuLaXUf,DIRECT,78.706361,122400.0,75.0,5902.977075,29124.30741789355,35027.28449289355
EPVKkMaSqTBVKVNI,cbfnoGMbJmTPSIAo,KwVGeYyfHNmTjKSI,XfzGVrSxDFuLaXUf,DIRECT,45.912044,122400.0,75.0,3443.4033,29124.30741789355,32567.710717893548
EPVKkMaSqTBVKVNI,cbfnoGMbJmTPSIAo,BumByXhtwbQeJeJE,XfzGVrSxDFuLaXUf,DIRECT,45.912044,122400.0,75.0,3443.4033,29124.30741789355,32567.710717893548
EPVKkMaSqTBVKVNI,cbfnoGMbJmTPSIAo,JxdoDtWTmyPelves,XfzGVrSxDFuLaXUf,DIRECT,26.235454,122400.0,75.0,1967.65905,29124.30741789355,31091.966467893548
WZeeUCjfPoEdlSBU,MuFbhxZtpdpKffUF,czpiGDCuWvqUGsca,XfzGVrSxDFuLaXUf,DIRECT,48.610296,178500.0,36.0,1749.970656,28148.148148148153,29898.118804148155
EPVKkMaSqTBVKVNI,cbfnoGMbJmTPSIAo,fZsPpOuhTPNPtSTh,XfzGVrSxDFuLaXUf,DIRECT,246.81823,122400.0,75.0,18511.36725,29124.30741789355,47635.674667893545
EPVKkMaSqTBVKVNI,XXdocZuzrenKTunP,bsrVWvXwqkJpxOGI,XfzGVrSxDFuLaXUf,DIRECT,25.444114,39270.0,60.0,1526.6468399999999,29124.30741789355,30650.95425789355
EPVKkMaSqTBVKVNI,XXdocZuzrenKTunP,dIbXTDxYToKoQTUL,XfzGVrSxDFuLaXUf,DIRECT,26.215147,39270.0,60.0,1572.90882,29124.30741789355,30697.21623789355
WZeeUCjfPoEdlSBU,OhbVrpoiVgRVIfLB,STgIRweMMAGnSkEV,XfzGVrSxDFuLaXUf,DIRECT,67.384848,178640.0,67.5,4548.47724,28148.148148148153,32696.625388148153
WZeeUCjfPoEdlSBU,OhbVrpoiVgRVIfLB,pSPLHiHIpyYDacLD,XfzGVrSxDFuLaXUf,DIRECT,229.15678,178640.0,67.5,15468.08265,28148.148148148153,43616.23079814816
EPVKkMaSqTBVKVNI,XXdocZuzrenKTunP,rjpNOMEOCzSEumiN,XfzGVrSxDFuLaXUf,DIRECT,25.444114,39270.0,60.0,1526.6468399999999,29124.30741789355,30650.95425789355
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,yqEqKBvKhpgfaeXx,HzLJHXzqLFOBCSFU,QkwvjXHVEulRHFGE,126.56412,178640.0,67.5,8543.0781,15216.853944504304,23759.932044504305
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,ikUeOHfwWLwIIekm,HzLJHXzqLFOBCSFU,QkwvjXHVEulRHFGE,681.49913,178640.0,67.5,46001.191275000005,15216.853944504304,61218.04521950431
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,BZUJHAycGQJlojpx,HzLJHXzqLFOBCSFU,QkwvjXHVEulRHFGE,632.82062,178640.0,67.5,42715.39185,15216.853944504304,57932.245794504306
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,gepQLvTkluUqKRYs,HzLJHXzqLFOBCSFU,QkwvjXHVEulRHFGE,474.71668,178640.0,67.5,32043.3759,15216.853944504304,47260.229844504305
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,xCbnfEzIQgdfWPnk,HzLJHXzqLFOBCSFU,QkwvjXHVEulRHFGE,395.59723,178640.0,67.5,26702.813025000003,15216.853944504304,41919.66696950431
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,rEdEmdGgsfrloCwC,HzLJHXzqLFOBCSFU,QkwvjXHVEulRHFGE,632.95557,178640.0,67.5,42724.500974999995,15216.853944504304,57941.3549195043
IyeJmVJkwZvSLhso,gyrDOxkxwnQrSRPe,VhTFlXrYWDYiZFRn,HzLJHXzqLFOBCSFU,QkwvjXHVEulRHFGE,4.2254231,8870.4,67.5,285.21605925000006,11418.167581999547,11703.383641249548
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,qJfobctRpyjxPzKh,HzLJHXzqLFOBCSFU,rEmjyqmwotFfZVpE,163.93438,133056.0,75.0,12295.0785,20157.87637032284,32452.95487032284
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,QvpVPUMRpavJYfIF,HzLJHXzqLFOBCSFU,rEmjyqmwotFfZVpE,218.57917,133056.0,75.0,16393.43775,20157.87637032284,36551.314120322844
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,SyksarByfbecBRSe,HzLJHXzqLFOBCSFU,rEmjyqmwotFfZVpE,655.7375,133056.0,75.0,49180.3125,20157.87637032284,69338.18887032283
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,KwVGeYyfHNmTjKSI,HzLJHXzqLFOBCSFU,rEmjyqmwotFfZVpE,245.90156,133056.0,75.0,18442.617,20157.87637032284,38600.49337032284
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,BumByXhtwbQeJeJE,HzLJHXzqLFOBCSFU,rEmjyqmwotFfZVpE,120.21854,133056.0,75.0,9016.3905,20157.87637032284,29174.26687032284
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,JxdoDtWTmyPelves,HzLJHXzqLFOBCSFU,rEmjyqmwotFfZVpE,81.967188,133056.0,75.0,6147.539099999999,20157.87637032284,26305.415470322838
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,fZsPpOuhTPNPtSTh,HzLJHXzqLFOBCSFU,rEmjyqmwotFfZVpE,931.17994,133056.0,75.0,69838.4955,20157.87637032284,89996.37187032285
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,fMImIRydzKzSltNJ,HzLJHXzqLFOBCSFU,QkwvjXHVEulRHFGE,2.9157208,21781.25,144.0,419.86379519999997,15216.853944504304,15636.717739704305
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,nJSPWbqdZsXrgyez,HzLJHXzqLFOBCSFU,QkwvjXHVEulRHFGE,2.9157208,21781.25,144.0,419.86379519999997,15216.853944504304,15636.717739704305
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,ktWLpGDenIMMWjDK,HzLJHXzqLFOBCSFU,QkwvjXHVEulRHFGE,2.9157208,21781.25,144.0,419.86379519999997,15216.853944504304,15636.717739704305
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,STgIRweMMAGnSkEV,HzLJHXzqLFOBCSFU,QkwvjXHVEulRHFGE,181.80639,178640.0,67.5,12271.931325,15216.853944504304,27488.785269504304
IyeJmVJkwZvSLhso,gyrDOxkxwnQrSRPe,kyLuesPOpAMkcdLg,HzLJHXzqLFOBCSFU,QkwvjXHVEulRHFGE,3.8726172,8870.4,67.5,261.401661,11418.167581999547,11679.569242999547
IyeJmVJkwZvSLhso,gyrDOxkxwnQrSRPe,rJKzFJZiBoFyMiqz,HzLJHXzqLFOBCSFU,QkwvjXHVEulRHFGE,1.0187653,8870.4,67.5,68.76665775000001,11418.167581999547,11486.934239749547
IyeJmVJkwZvSLhso,gyrDOxkxwnQrSRPe,aAWdpvAOYkDayebQ,HzLJHXzqLFOBCSFU,QkwvjXHVEulRHFGE,1.9233599,8870.4,67.5,129.82679324999998,11418.167581999547,11547.994375249547
IyeJmVJkwZvSLhso,gyrDOxkxwnQrSRPe,gDEVqaJNJHtEKCxQ,HzLJHXzqLFOBCSFU,QkwvjXHVEulRHFGE,5.861527,8870.4,67.5,395.6530725,11418.167581999547,11813.820654499546
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,pSPLHiHIpyYDacLD,HzLJHXzqLFOBCSFU,QkwvjXHVEulRHFGE,77.885615,178640.0,67.5,5257.2790125,15216.853944504304,20474.132957004305
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,PVjXJdoewgOkkVBu,HzLJHXzqLFOBCSFU,rEmjyqmwotFfZVpE,16.329168,85000.0,60.0,979.7500799999999,26614.928186529512,27594.678266529514
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,PYHfSYCDlLPPlwDH,HzLJHXzqLFOBCSFU,rEmjyqmwotFfZVpE,6.3999155,85000.0,60.0,383.99492999999995,26614.928186529512,26998.923116529513
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,WKeEJmwUAmPyrcOO,HzLJHXzqLFOBCSFU,QkwvjXHVEulRHFGE,5.8314416,21781.25,144.0,839.7275903999999,15216.853944504304,16056.581534904304
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,GeuNDIbaUDPJyhBM,HzLJHXzqLFOBCSFU,QkwvjXHVEulRHFGE,2.9157208,21781.25,144.0,419.86379519999997,15216.853944504304,15636.717739704305
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,rsFmksvChKvxrKWB,HzLJHXzqLFOBCSFU,rEmjyqmwotFfZVpE,6.5316672,85000.0,60.0,391.900032,26614.928186529512,27006.828218529514
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,IqEkDRzcqeUlIfEF,HzLJHXzqLFOBCSFU,rEmjyqmwotFfZVpE,9.7975009,85000.0,60.0,587.850054,26614.928186529512,27202.77824052951
VoBxKXxLluEbFUlY,OhbVrpoiVgRVIfLB,ikUeOHfwWLwIIekm,ZcweAMVNfJEirUcg,DIRECT,10.234538,140447.99999999988,67.5,690.831315,39924.0625,40614.893815
VoBxKXxLluEbFUlY,OhbVrpoiVgRVIfLB,BZUJHAycGQJlojpx,ZcweAMVNfJEirUcg,DIRECT,42.514368,140447.99999999988,67.5,2869.7198399999997,39924.0625,42793.78234
VoBxKXxLluEbFUlY,OhbVrpoiVgRVIfLB,gepQLvTkluUqKRYs,ZcweAMVNfJEirUcg,DIRECT,27.623843,140447.99999999988,67.5,1864.6094025,39924.0625,41788.6719025
VoBxKXxLluEbFUlY,OhbVrpoiVgRVIfLB,xCbnfEzIQgdfWPnk,ZcweAMVNfJEirUcg,DIRECT,9.4476374,140447.99999999988,67.5,637.7155245,39924.0625,40561.7780245
VoBxKXxLluEbFUlY,OhbVrpoiVgRVIfLB,rEdEmdGgsfrloCwC,ZcweAMVNfJEirUcg,DIRECT,65.87224,140447.99999999988,67.5,4446.376200000001,39924.0625,44370.4387
WZeeUCjfPoEdlSBU,GgOtOGMmjxWkIXHa,fEfLLrQVSKCqvabM,ZcweAMVNfJEirUcg,DIRECT,138.70263,153000.0,60.0,8322.1578,44000.0,52322.1578
EPVKkMaSqTBVKVNI,cbfnoGMbJmTPSIAo,qJfobctRpyjxPzKh,ZcweAMVNfJEirUcg,DIRECT,1.9722921,122400.0,75.0,147.9219075,34261.92303425909,34409.84494175909
EPVKkMaSqTBVKVNI,cbfnoGMbJmTPSIAo,QvpVPUMRpavJYfIF,ZcweAMVNfJEirUcg,DIRECT,2.8532217,122400.0,75.0,213.99162750000002,34261.92303425909,34475.91466175909
EPVKkMaSqTBVKVNI,cbfnoGMbJmTPSIAo,SyksarByfbecBRSe,ZcweAMVNfJEirUcg,DIRECT,12.259748,122400.0,75.0,919.4811,34261.92303425909,35181.404134259086
EPVKkMaSqTBVKVNI,cbfnoGMbJmTPSIAo,BumByXhtwbQeJeJE,ZcweAMVNfJEirUcg,DIRECT,11.447099,122400.0,75.0,858.532425,34261.92303425909,35120.45545925909
WZeeUCjfPoEdlSBU,MuFbhxZtpdpKffUF,czpiGDCuWvqUGsca,ZcweAMVNfJEirUcg,DIRECT,218.06827,178500.0,36.0,7850.45772,44000.0,51850.45772
EPVKkMaSqTBVKVNI,cbfnoGMbJmTPSIAo,fZsPpOuhTPNPtSTh,ZcweAMVNfJEirUcg,DIRECT,30.756644,122400.0,75.0,2306.7483,34261.92303425909,36568.67133425909
EPVKkMaSqTBVKVNI,XXdocZuzrenKTunP,bsrVWvXwqkJpxOGI,ZcweAMVNfJEirUcg,DIRECT,0.93450896,39270.0,60.0,56.0705376,34261.92303425909,34317.993571859086
EPVKkMaSqTBVKVNI,XXdocZuzrenKTunP,dIbXTDxYToKoQTUL,ZcweAMVNfJEirUcg,DIRECT,0.96282741,39270.0,60.0,57.76964460000001,34261.92303425909,34319.692678859086
VoBxKXxLluEbFUlY,OhbVrpoiVgRVIfLB,STgIRweMMAGnSkEV,ZcweAMVNfJEirUcg,DIRECT,6.8230254,140447.99999999988,67.5,460.5542145,39924.0625,40384.6167145
VoBxKXxLluEbFUlY,OhbVrpoiVgRVIfLB,pSPLHiHIpyYDacLD,ZcweAMVNfJEirUcg,DIRECT,40.152459,140447.99999999988,67.5,2710.2909825,39924.0625,42634.3534825
EPVKkMaSqTBVKVNI,XXdocZuzrenKTunP,rjpNOMEOCzSEumiN,ZcweAMVNfJEirUcg,DIRECT,0.93450896,39270.0,60.0,56.0705376,34261.92303425909,34317.993571859086
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,yqEqKBvKhpgfaeXx,EcVkJxhMAhhxKscH,QkwvjXHVEulRHFGE,20.559352,178640.0,67.5,1387.75626,14609.37041054555,15997.126670545551
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,ikUeOHfwWLwIIekm,EcVkJxhMAhhxKscH,QkwvjXHVEulRHFGE,176.4864,178640.0,67.5,11912.832,14609.37041054555,26522.20241054555
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,BZUJHAycGQJlojpx,EcVkJxhMAhhxKscH,QkwvjXHVEulRHFGE,114.21862,178640.0,67.5,7709.75685,14609.37041054555,22319.127260545552
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,gepQLvTkluUqKRYs,EcVkJxhMAhhxKscH,QkwvjXHVEulRHFGE,31.312325,178640.0,67.5,2113.5819375,14609.37041054555,16722.95234804555
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,xCbnfEzIQgdfWPnk,EcVkJxhMAhhxKscH,QkwvjXHVEulRHFGE,21.701538,178640.0,67.5,1464.853815,14609.37041054555,16074.224225545551
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,rEdEmdGgsfrloCwC,EcVkJxhMAhhxKscH,QkwvjXHVEulRHFGE,159.90607,178640.0,67.5,10793.659725,14609.37041054555,25403.030135545552
IyeJmVJkwZvSLhso,gyrDOxkxwnQrSRPe,VhTFlXrYWDYiZFRn,EcVkJxhMAhhxKscH,QkwvjXHVEulRHFGE,6.8755774,8870.4,67.5,464.1014745,10810.684048040792,11274.785522540791
IyeJmVJkwZvSLhso,JsONxKmTecQoXsfo,xvKwKNVxKXlreMSC,EcVkJxhMAhhxKscH,QkwvjXHVEulRHFGE,0.27197547,19958.4,60.0,16.3185282,10810.684048040792,10827.002576240791
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,qJfobctRpyjxPzKh,EcVkJxhMAhhxKscH,rEmjyqmwotFfZVpE,15.682369,133056.0,75.0,1176.177675,19294.89139886217,20471.06907386217
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,QvpVPUMRpavJYfIF,EcVkJxhMAhhxKscH,rEmjyqmwotFfZVpE,49.007402,133056.0,75.0,3675.55515,19294.89139886217,22970.44654886217
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,SyksarByfbecBRSe,EcVkJxhMAhhxKscH,rEmjyqmwotFfZVpE,566.29824,133056.0,75.0,42472.367999999995,19294.89139886217,61767.25939886217
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,KwVGeYyfHNmTjKSI,EcVkJxhMAhhxKscH,rEmjyqmwotFfZVpE,98.486651,133056.0,75.0,7386.498825,19294.89139886217,26681.39022386217
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,BumByXhtwbQeJeJE,EcVkJxhMAhhxKscH,rEmjyqmwotFfZVpE,54.167658,133056.0,75.0,4062.5743500000003,19294.89139886217,23357.46574886217
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,JxdoDtWTmyPelves,EcVkJxhMAhhxKscH,rEmjyqmwotFfZVpE,14.772998,133056.0,75.0,1107.97485,19294.89139886217,20402.86624886217
UbSpHthdgRKwZLMO,cbfnoGMbJmTPSIAo,fZsPpOuhTPNPtSTh,EcVkJxhMAhhxKscH,rEmjyqmwotFfZVpE,433.70971,133056.0,75.0,32528.228249999996,19294.89139886217,51823.119648862164
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,fMImIRydzKzSltNJ,EcVkJxhMAhhxKscH,QkwvjXHVEulRHFGE,0.56848744,21781.25,144.0,81.86219136,14609.37041054555,14691.23260190555
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,nJSPWbqdZsXrgyez,EcVkJxhMAhhxKscH,QkwvjXHVEulRHFGE,0.56848744,21781.25,144.0,81.86219136,14609.37041054555,14691.23260190555
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,ktWLpGDenIMMWjDK,EcVkJxhMAhhxKscH,QkwvjXHVEulRHFGE,0.56848744,21781.25,144.0,81.86219136,14609.37041054555,14691.23260190555
UbSpHthdgRKwZLMO,XXdocZuzrenKTunP,bsrVWvXwqkJpxOGI,EcVkJxhMAhhxKscH,rEmjyqmwotFfZVpE,3.1209379,27625.0,60.0,187.256274,19294.89139886217,19482.14767286217
UbSpHthdgRKwZLMO,XXdocZuzrenKTunP,dIbXTDxYToKoQTUL,EcVkJxhMAhhxKscH,rEmjyqmwotFfZVpE,3.2155118,27625.0,60.0,192.93070799999998,19294.89139886217,19487.82210686217
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,STgIRweMMAGnSkEV,EcVkJxhMAhhxKscH,QkwvjXHVEulRHFGE,45.687449,178640.0,67.5,3083.9028075,14609.37041054555,17693.27321804555
IyeJmVJkwZvSLhso,gyrDOxkxwnQrSRPe,kyLuesPOpAMkcdLg,EcVkJxhMAhhxKscH,QkwvjXHVEulRHFGE,1.3797881,8870.4,67.5,93.13569675000001,10810.684048040792,10903.819744790791
IyeJmVJkwZvSLhso,gyrDOxkxwnQrSRPe,rJKzFJZiBoFyMiqz,EcVkJxhMAhhxKscH,QkwvjXHVEulRHFGE,1.8397174,8870.4,67.5,124.1809245,10810.684048040792,10934.864972540792
IyeJmVJkwZvSLhso,gyrDOxkxwnQrSRPe,aAWdpvAOYkDayebQ,EcVkJxhMAhhxKscH,QkwvjXHVEulRHFGE,2.7595761,8870.4,67.5,186.27138675,10810.684048040792,10996.955434790792
IyeJmVJkwZvSLhso,gyrDOxkxwnQrSRPe,gDEVqaJNJHtEKCxQ,EcVkJxhMAhhxKscH,QkwvjXHVEulRHFGE,1.8397174,8870.4,67.5,124.1809245,10810.684048040792,10934.864972540792
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,pSPLHiHIpyYDacLD,EcVkJxhMAhhxKscH,QkwvjXHVEulRHFGE,56.297456,178640.0,67.5,3800.0782799999997,14609.37041054555,18409.44869054555
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,PVjXJdoewgOkkVBu,EcVkJxhMAhhxKscH,rEmjyqmwotFfZVpE,6.8316976,85000.0,60.0,409.901856,25751.943215068848,26161.84507106885
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,PYHfSYCDlLPPlwDH,EcVkJxhMAhhxKscH,rEmjyqmwotFfZVpE,2.3122669,85000.0,60.0,138.736014,25751.943215068848,25890.679229068846
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,WKeEJmwUAmPyrcOO,EcVkJxhMAhhxKscH,QkwvjXHVEulRHFGE,5.6848744,21781.25,144.0,818.6219136,14609.37041054555,15427.99232414555
TlklqLlSrqYqbTVz,CLrZaWZkSBvrjnWv,GeuNDIbaUDPJyhBM,EcVkJxhMAhhxKscH,QkwvjXHVEulRHFGE,2.2739498,21781.25,144.0,327.4487712,14609.37041054555,14936.819181745552
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,rsFmksvChKvxrKWB,EcVkJxhMAhhxKscH,rEmjyqmwotFfZVpE,1.2612365,85000.0,60.0,75.67419000000001,25751.943215068848,25827.61740506885
mvoHTtCmjqjdSwDd,MeyyMDHqJaRUhRIW,IqEkDRzcqeUlIfEF,EcVkJxhMAhhxKscH,rEmjyqmwotFfZVpE,0.10510304,85000.0,60.0,6.3061824,25751.943215068848,25758.249397468848
UbSpHthdgRKwZLMO,XXdocZuzrenKTunP,rjpNOMEOCzSEumiN,EcVkJxhMAhhxKscH,rEmjyqmwotFfZVpE,3.5954742,27625.0,60.0,215.728452,19294.89139886217,19510.61985086217
VoBxKXxLluEbFUlY,OhbVrpoiVgRVIfLB,ikUeOHfwWLwIIekm,YftRJDkChEQIppnk,DIRECT,83.318517,140447.99999999988,67.5,5623.9998975,27557.557054876248,33181.556952376246
VoBxKXxLluEbFUlY,OhbVrpoiVgRVIfLB,BZUJHAycGQJlojpx,YftRJDkChEQIppnk,DIRECT,249.95555,140447.99999999988,67.5,16871.999625,27557.557054876248,44429.556679876245
VoBxKXxLluEbFUlY,OhbVrpoiVgRVIfLB,gepQLvTkluUqKRYs,YftRJDkChEQIppnk,DIRECT,159.90598,140447.99999999988,67.5,10793.65365,27557.557054876248,38351.21070487625
VoBxKXxLluEbFUlY,OhbVrpoiVgRVIfLB,xCbnfEzIQgdfWPnk,YftRJDkChEQIppnk,DIRECT,39.976495,140447.99999999988,67.5,2698.4134125,27557.557054876248,30255.970467376246
VoBxKXxLluEbFUlY,OhbVrpoiVgRVIfLB,rEdEmdGgsfrloCwC,YftRJDkChEQIppnk,DIRECT,316.61037,140447.99999999988,67.5,21371.199975,27557.557054876248,48928.757029876244
WZeeUCjfPoEdlSBU,GgOtOGMmjxWkIXHa,fEfLLrQVSKCqvabM,YftRJDkChEQIppnk,DIRECT,856.34304,153000.0,60.0,51380.5824,32474.494290586317,83855.07669058631
EPVKkMaSqTBVKVNI,cbfnoGMbJmTPSIAo,qJfobctRpyjxPzKh,YftRJDkChEQIppnk,DIRECT,12.975612,122400.0,75.0,973.1709,27557.557054876248,28530.72795487625
EPVKkMaSqTBVKVNI,cbfnoGMbJmTPSIAo,QvpVPUMRpavJYfIF,YftRJDkChEQIppnk,DIRECT,12.975612,122400.0,75.0,973.1709,27557.557054876248,28530.72795487625
EPVKkMaSqTBVKVNI,cbfnoGMbJmTPSIAo,SyksarByfbecBRSe,YftRJDkChEQIppnk,DIRECT,45.414642,122400.0,75.0,3406.0981500000003,27557.557054876248,30963.65520487625
EPVKkMaSqTBVKVNI,cbfnoGMbJmTPSIAo,KwVGeYyfHNmTjKSI,YftRJDkChEQIppnk,DIRECT,6.4878059,122400.0,75.0,486.5854425,27557.557054876248,28044.142497376248
EPVKkMaSqTBVKVNI,cbfnoGMbJmTPSIAo,BumByXhtwbQeJeJE,YftRJDkChEQIppnk,DIRECT,32.43903,122400.0,75.0,2432.92725,27557.557054876248,29990.48430487625
WZeeUCjfPoEdlSBU,MuFbhxZtpdpKffUF,czpiGDCuWvqUGsca,YftRJDkChEQIppnk,DIRECT,1634.8445,178500.0,36.0,58854.401999999995,32474.494290586317,91328.89629058632
EPVKkMaSqTBVKVNI,cbfnoGMbJmTPSIAo,fZsPpOuhTPNPtSTh,YftRJDkChEQIppnk,DIRECT,203.45354,122400.0,75.0,15259.0155,27557.557054876248,42816.57255487625
VoBxKXxLluEbFUlY,OhbVrpoiVgRVIfLB,STgIRweMMAGnSkEV,YftRJDkChEQIppnk,DIRECT,33.327407,140447.99999999988,67.5,2249.5999725,27557.557054876248,29807.157027376248
VoBxKXxLluEbFUlY,OhbVrpoiVgRVIfLB,pSPLHiHIpyYDacLD,YftRJDkChEQIppnk,DIRECT,159.90598,140447.99999999988,67.5,10793.65365,27557.557054876248,38351.21070487625
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,yqEqKBvKhpgfaeXx,DlCwZDGsrBHTotOf,QkwvjXHVEulRHFGE,3.698323,178640.0,67.5,249.6368025,13888.294258791535,14137.931061291534
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,ikUeOHfwWLwIIekm,DlCwZDGsrBHTotOf,QkwvjXHVEulRHFGE,13.149593,178640.0,67.5,887.5975275,13888.294258791535,14775.891786291535
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,BZUJHAycGQJlojpx,DlCwZDGsrBHTotOf,QkwvjXHVEulRHFGE,9.4512699,178640.0,67.5,637.96071825,13888.294258791535,14526.254977041535
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,gepQLvTkluUqKRYs,DlCwZDGsrBHTotOf,QkwvjXHVEulRHFGE,11.094969,178640.0,67.5,748.9104075,13888.294258791535,14637.204666291535
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,xCbnfEzIQgdfWPnk,DlCwZDGsrBHTotOf,QkwvjXHVEulRHFGE,2.8764735,178640.0,67.5,194.16196125,13888.294258791535,14082.456220041535
TlklqLlSrqYqbTVz,OhbVrpoiVgRVIfLB,rEdEmdGgsfrloCwC,DlCwZDGsrBHTotOf,QkwvjXHVEulRHFGE,4.1092478,178640.0,67.5,277.3742265,13888.294258791535,14165.668485291535
IyeJmVJkwZvSLhso,gyrDOxkxwnQrSRPe,VhTFlXrYWDYiZFRn,DlCwZDGsrBHTotOf,QkwvjXHVEulRHFGE,0.050566974,8870.4,67.5,3.413270745,10089.607896286778,10093.021167031779
IyeJmVJkwZvSLhso,JsONxKmTecQoXsfo,xvKwKNVxKXlreMSC,DlCwZDGsrBHTotOf,QkwvjXHVEulRHFGE,0.0091939627,19958.4,60.0,0.551637762,10089.607896286778,10090.159534048778
